round,client,confidence_mean,need_mean,source_file,slot_0,slot_1,slot_2,slot_3
18800,4,0.372184,0.627816,client4.log,0.3358,0.2968,0.4223,0.4338
18850,0,0.368001,0.631999,client0.log,0.3508,0.3518,0.4004,0.369
18850,1,0.382228,0.617772,client1.log,0.3068,0.519,0.2536,0.4495
18850,2,0.373317,0.626683,client2.log,0.4225,0.4378,0.2789,0.354
18850,3,0.371277,0.628723,client3.log,0.2945,0.3606,0.4122,0.4178
18850,4,0.372482,0.627518,client4.log,0.3315,0.4061,0.3002,0.4521
18900,0,0.374428,0.625572,client0.log,0.47,0.389,0.3685,0.2702
18900,1,0.378593,0.621407,client1.log,0.4755,0.2743,0.465,0.2995
18900,2,0.368826,0.631174,client2.log,0.3759,0.3266,0.407,0.3658
18900,3,0.37295,0.62705,client3.log,0.4726,0.3751,0.3456,0.2985
18900,4,0.38043,0.61957,client4.log,0.2757,0.29,0.4837,0.4723
18950,0,0.368273,0.631727,client0.log,0.3524,0.3957,0.3357,0.3893
18950,1,0.373425,0.626575,client1.log,0.2732,0.4039,0.3634,0.4532
18950,2,0.371954,0.628046,client2.log,0.4475,0.3744,0.3755,0.2904
18950,3,0.368124,0.631876,client3.log,0.3491,0.3832,0.3533,0.3869
18950,4,0.370858,0.629142,client4.log,0.4381,0.3936,0.3422,0.3095
19000,0,0.381667,0.618333,client0.log,0.4767,0.2795,0.4933,0.2772
19000,1,0.367475,0.632525,client1.log,0.3694,0.3498,0.3868,0.364
19000,2,0.367947,0.632053,client2.log,0.3737,0.3523,0.3891,0.3567
19000,3,0.367865,0.632135,client3.log,0.3723,0.3776,0.3661,0.3554
19000,4,0.368236,0.631764,client4.log,0.3535,0.399,0.3765,0.3439
19050,0,0.369986,0.630014,client0.log,0.3314,0.423,0.3208,0.4047
19050,1,0.367622,0.632378,client1.log,0.3864,0.3414,0.3806,0.3621
19050,2,0.368897,0.631103,client2.log,0.3274,0.3637,0.376,0.4084
19050,3,0.368555,0.631445,client3.log,0.4069,0.3736,0.3436,0.3501
19050,4,0.367597,0.632403,client4.log,0.3686,0.3788,0.3637,0.3593
19100,0,0.382991,0.617009,client0.log,0.2945,0.5331,0.2623,0.4421
19100,1,0.370177,0.629823,client1.log,0.3542,0.3111,0.4418,0.3736
19100,2,0.394912,0.605088,client2.log,0.2415,0.5478,0.2606,0.5297
19100,3,0.368619,0.631381,client3.log,0.384,0.3612,0.3975,0.3318
19100,4,0.369648,0.630352,client4.log,0.314,0.3729,0.3685,0.4232
19150,0,0.36791,0.63209,client0.log,0.3769,0.3434,0.3973,0.354
19150,1,0.367352,0.632648,client1.log,0.3676,0.3698,0.3758,0.3562
19150,2,0.37141,0.62859,client2.log,0.4102,0.3048,0.433,0.3377
19150,3,0.370507,0.629493,client3.log,0.3144,0.4359,0.3469,0.3849
19150,4,0.378635,0.621365,client4.log,0.4301,0.2685,0.4984,0.3176
19200,0,0.369881,0.630119,client0.log,0.4193,0.3961,0.3592,0.3049
19200,1,0.367745,0.632255,client1.log,0.3828,0.3367,0.385,0.3664
19200,2,0.370176,0.629824,client2.log,0.34,0.4046,0.3162,0.4199
19200,3,0.36828,0.63172,client3.log,0.3968,0.3743,0.3465,0.3555
19200,4,0.370106,0.629894,client4.log,0.3622,0.3226,0.4418,0.3538
19250,0,0.378485,0.621515,client0.log,0.4439,0.2796,0.4915,0.299
19250,1,0.369787,0.630213,client1.log,0.3293,0.4046,0.3248,0.4204
19250,2,0.368616,0.631384,client2.log,0.3338,0.3795,0.4035,0.3578
19250,3,0.367805,0.632195,client3.log,0.3592,0.3744,0.3651,0.3725
19250,4,0.368569,0.631431,client4.log,0.3487,0.4122,0.3415,0.3719
19300,0,0.372581,0.627419,client0.log,0.2961,0.4382,0.3282,0.4278
19300,1,0.367444,0.632556,client1.log,0.3803,0.3831,0.348,0.3583
19300,2,0.370939,0.629061,client2.log,0.4326,0.3405,0.4014,0.3093
19300,3,0.372115,0.627885,client3.log,0.4565,0.377,0.3584,0.2966
19300,4,0.394319,0.605681,client4.log,0.2877,0.5839,0.2271,0.4786
19350,0,0.367497,0.632503,client0.log,0.354,0.3723,0.3579,0.3858
19350,1,0.374754,0.625246,client1.log,0.3012,0.4606,0.3011,0.4361
19350,2,0.378432,0.621568,client2.log,0.5077,0.3106,0.4179,0.2775
19350,3,0.368782,0.631218,client3.log,0.3973,0.3886,0.362,0.3272
19350,4,0.367921,0.632079,client4.log,0.3835,0.3508,0.3869,0.3505
19400,0,0.367603,0.632397,client0.log,0.3573,0.3528,0.3804,0.3799
19400,1,0.368328,0.631672,client1.log,0.382,0.33,0.407,0.3543
19400,2,0.371613,0.628387,client2.log,0.4206,0.3197,0.4297,0.3164
19400,3,0.368535,0.631465,client3.log,0.3687,0.362,0.4052,0.3383
19400,4,0.367778,0.632222,client4.log,0.3708,0.3813,0.3489,0.3701
19450,0,0.373508,0.626492,client0.log,0.4718,0.3442,0.3918,0.2862
19450,1,0.367957,0.632043,client1.log,0.3709,0.4025,0.3405,0.358
19450,2,0.371569,0.628431,client2.log,0.318,0.3183,0.4246,0.4254
19450,3,0.367741,0.632259,client3.log,0.3676,0.3657,0.3709,0.3667
19450,4,0.368821,0.631179,client4.log,0.4192,0.3482,0.3681,0.3398
19500,0,0.367856,0.632144,client0.log,0.3803,0.338,0.3975,0.3556
19500,1,0.376237,0.623763,client1.log,0.2587,0.3846,0.3768,0.4849
19500,2,0.371836,0.628164,client2.log,0.4279,0.3067,0.4262,0.3266
19500,3,0.370766,0.629234,client3.log,0.3082,0.3806,0.3549,0.4393
19500,4,0.371633,0.628367,client4.log,0.3175,0.3904,0.3244,0.4542
19550,0,0.368901,0.631099,client0.log,0.4022,0.3375,0.4008,0.3351
19550,1,0.383819,0.616181,client1.log,0.5263,0.3296,0.4419,0.2375
19550,2,0.368646,0.631354,client2.log,0.3684,0.3909,0.327,0.3883
19550,3,0.368382,0.631618,client3.log,0.3889,0.3839,0.3345,0.3662
19550,4,0.367792,0.632208,client4.log,0.3781,0.3777,0.3504,0.365
19600,0,0.36726,0.63274,client0.log,0.3764,0.3717,0.3667,0.3542
19600,1,0.368441,0.631559,client1.log,0.3639,0.324,0.3769,0.4089
19600,2,0.368251,0.631749,client2.log,0.3546,0.3983,0.3441,0.376
19600,3,0.367955,0.632045,client3.log,0.3692,0.3571,0.358,0.3875
19600,4,0.367662,0.632338,client4.log,0.3631,0.381,0.3532,0.3734
19650,0,0.376475,0.623525,client0.log,0.3745,0.263,0.4955,0.373
19650,1,0.369378,0.630622,client1.log,0.4412,0.3539,0.3387,0.3438
19650,2,0.369251,0.630749,client2.log,0.3675,0.4124,0.3207,0.3764
19650,3,0.368386,0.631614,client3.log,0.3524,0.3563,0.3594,0.4054
19650,4,0.369956,0.630044,client4.log,0.3273,0.4229,0.3308,0.3988
19700,0,0.367401,0.632599,client0.log,0.3692,0.3664,0.3708,0.3632
19700,1,0.38354,0.61646,client1.log,0.2479,0.4737,0.3037,0.5088
19700,2,0.372076,0.627924,client2.log,0.4507,0.3289,0.4014,0.3072
19700,3,0.371853,0.628147,client3.log,0.394,0.4393,0.2912,0.363
19700,4,0.373488,0.626512,client4.log,0.3075,0.4481,0.308,0.4304
19750,0,0.367991,0.632009,client0.log,0.336,0.3837,0.3664,0.3858
19750,1,0.372823,0.627177,client1.log,0.4483,0.4197,0.3361,0.2872
19750,2,0.378935,0.621065,client2.log,0.4662,0.2932,0.4751,0.2812
19750,3,0.368347,0.631653,client3.log,0.3387,0.3834,0.3925,0.3587
19750,4,0.379323,0.620677,client4.log,0.2628,0.4289,0.3209,0.5046
19800,0,0.368217,0.631783,client0.log,0.3337,0.3981,0.354,0.387
19800,1,0.369002,0.630998,client1.log,0.3754,0.3383,0.4263,0.336
19800,2,0.368457,0.631543,client2.log,0.3955,0.3828,0.3362,0.3593
19800,3,0.368257,0.631743,client3.log,0.3587,0.3473,0.4009,0.3662
19800,4,0.372373,0.627627,client4.log,0.3352,0.4421,0.2965,0.4156
19850,0,0.359828,0.640172,client0.log,0.3513,0.3998,0.3472,0.3411
19850,1,0.367162,0.632838,client1.log,0.3681,0.3939,0.3585,0.3481
19850,2,0.369887,0.630113,client2.log,0.4144,0.3143,0.4004,0.3505
19850,3,0.372237,0.627763,client3.log,0.3013,0.3921,0.3395,0.4561
19850,4,0.37224,0.62776,client4.log,0.4388,0.3946,0.3722,0.2834
19900,0,0.373105,0.626895,client0.log,0.3131,0.4511,0.2984,0.4299
19900,1,0.37164,0.62836,client1.log,0.4042,0.3074,0.4488,0.3262
19900,2,0.371138,0.628862,client2.log,0.3011,0.4224,0.3491,0.4121
19900,3,0.372999,0.627001,client3.log,0.2926,0.4397,0.3341,0.4256
19900,4,0.368201,0.631799,client4.log,0.3989,0.3441,0.3886,0.3411
19950,0,0.367627,0.632373,client0.log,0.3521,0.3876,0.3454,0.3855
19950,1,0.370292,0.629708,client1.log,0.4133,0.3256,0.4324,0.3099
19950,2,0.380842,0.619158,client2.log,0.2913,0.4568,0.2741,0.5012
19950,3,0.367903,0.632097,client3.log,0.3539,0.3703,0.3654,0.382
19950,4,0.37012,0.62988,client4.log,0.3613,0.4088,0.3046,0.4059
20000,0,0.368763,0.631237,client0.log,0.3397,0.4038,0.3308,0.4007
20000,1,0.368178,0.631822,client1.log,0.3839,0.3359,0.4013,0.3516
20000,2,0.370263,0.629737,client2.log,0.3192,0.396,0.3381,0.4277
20000,3,0.369077,0.630923,client3.log,0.3863,0.3437,0.4117,0.3346
20000,4,0.375303,0.624697,client4.log,0.4647,0.3043,0.4367,0.2956
20050,0,0.368387,0.631613,client0.log,0.4132,0.3353,0.3742,0.3508
20050,1,0.367415,0.632585,client1.log,0.3733,0.3653,0.3726,0.3585
20050,2,0.368324,0.631676,client2.log,0.3494,0.3521,0.405,0.3669
20050,3,0.36807,0.63193,client3.log,0.358,0.3822,0.3488,0.3833
20050,4,0.378548,0.621452,client4.log,0.4687,0.3128,0.4647,0.268
20100,0,0.369447,0.630553,client0.log,0.4256,0.3736,0.3669,0.3117
20100,1,0.389332,0.610668,client1.log,0.2385,0.5252,0.2865,0.5071
20100,2,0.367725,0.632275,client2.log,0.3577,0.3733,0.38,0.36
20100,3,0.367756,0.632244,client3.log,0.3708,0.361,0.3739,0.3653
20100,4,0.371466,0.628534,client4.log,0.4138,0.3042,0.4325,0.3353
20150,0,0.377464,0.622536,client0.log,0.4147,0.2552,0.4863,0.3537
20150,1,0.374092,0.625908,client1.log,0.3099,0.4518,0.296,0.4386
20150,2,0.37043,0.62957,client2.log,0.3224,0.4208,0.3282,0.4103
20150,3,0.368643,0.631357,client3.log,0.3603,0.3355,0.4057,0.3731
20150,4,0.369841,0.630159,client4.log,0.3218,0.3972,0.3393,0.4212
20200,0,0.370722,0.629278,client0.log,0.3792,0.2993,0.4409,0.3635
20200,1,0.371821,0.628179,client1.log,0.2968,0.414,0.3372,0.4393
20200,2,0.367794,0.632206,client2.log,0.3801,0.3634,0.363,0.3646
20200,3,0.372215,0.627785,client3.log,0.4124,0.3001,0.4417,0.3345
20200,4,0.370769,0.629231,client4.log,0.4453,0.3493,0.3776,0.3109
20250,0,0.368859,0.631141,client0.log,0.3792,0.4206,0.3312,0.3444
20250,1,0.368424,0.631576,client1.log,0.3325,0.3977,0.3493,0.3941
20250,2,0.373312,0.626688,client2.log,0.3357,0.4625,0.2932,0.4018
20250,3,0.370176,0.629824,client3.log,0.3613,0.3069,0.4156,0.3969
20250,4,0.368366,0.631634,client4.log,0.331,0.3672,0.3801,0.3952
20300,0,0.373137,0.626863,client0.log,0.2819,0.4198,0.3472,0.4437
20300,1,0.373559,0.626441,client1.log,0.3316,0.4696,0.2917,0.4014
20300,2,0.36975,0.63025,client2.log,0.4008,0.3239,0.4161,0.3382
20300,3,0.369641,0.630359,client3.log,0.3519,0.4314,0.329,0.3664
20300,4,0.368003,0.631997,client4.log,0.3473,0.3767,0.3924,0.3556
20350,0,0.373586,0.626414,client0.log,0.3939,0.2937,0.4768,0.33
20350,1,0.368518,0.631482,client1.log,0.3346,0.3855,0.3483,0.4056
20350,2,0.379378,0.620622,client2.log,0.2882,0.4757,0.284,0.4697
20350,3,0.376666,0.623334,client3.log,0.4479,0.2723,0.4613,0.3251
20350,4,0.368002,0.631998,client4.log,0.3634,0.3479,0.3635,0.3973
20400,0,0.371176,0.628824,client0.log,0.3197,0.4343,0.3186,0.4121
20400,1,0.372102,0.627898,client1.log,0.4476,0.3134,0.4165,0.3108
20400,2,0.367773,0.632227,client2.log,0.3704,0.3627,0.3715,0.3664
20400,3,0.37057,0.62943,client3.log,0.4143,0.3554,0.4084,0.3041
20400,4,0.36775,0.63225,client4.log,0.3593,0.3552,0.3867,0.3697
20450,0,0.367787,0.632213,client0.log,0.4003,0.377,0.3587,0.3352
20450,1,0.368293,0.631707,client1.log,0.3911,0.3505,0.3979,0.3337
20450,2,0.368115,0.631885,client2.log,0.3613,0.3766,0.3428,0.3917
20450,3,0.37749,0.62251,client3.log,0.3168,0.4872,0.2748,0.4311
20450,4,0.379134,0.620866,client4.log,0.2515,0.4587,0.3385,0.4679
20500,0,0.386686,0.613314,client0.log,0.5548,0.358,0.4102,0.2237
20500,1,0.371565,0.628435,client1.log,0.3911,0.2972,0.4513,0.3466
20500,2,0.368496,0.631504,client2.log,0.3933,0.3755,0.3746,0.3306
20500,3,0.367963,0.632037,client3.log,0.3761,0.3463,0.3735,0.3759
20500,4,0.373499,0.626501,client4.log,0.4221,0.2988,0.4555,0.3176
20550,0,0.368955,0.631045,client0.log,0.3341,0.3388,0.3848,0.4181
20550,1,0.373459,0.626541,client1.log,0.4202,0.2788,0.4505,0.3444
20550,2,0.369698,0.630302,client2.log,0.3311,0.4251,0.3363,0.3863
20550,3,0.368662,0.631338,client3.log,0.3402,0.3735,0.3523,0.4086
20550,4,0.378203,0.621797,client4.log,0.2805,0.4832,0.3001,0.4489
20600,0,0.376504,0.623496,client0.log,0.267,0.4338,0.334,0.4712
20600,1,0.380688,0.619312,client1.log,0.2521,0.3968,0.3421,0.5318
20600,2,0.372315,0.627685,client2.log,0.4699,0.3748,0.3287,0.3158
20600,3,0.36997,0.63003,client3.log,0.3954,0.3227,0.4222,0.3396
20600,4,0.398521,0.601479,client4.log,0.2408,0.5082,0.2514,0.5937
20650,0,0.374632,0.625368,client0.log,0.4895,0.3863,0.335,0.2877
20650,1,0.367358,0.632642,client1.log,0.3763,0.363,0.3623,0.3678
20650,2,0.369493,0.630507,client2.log,0.336,0.3972,0.3308,0.414
20650,3,0.370059,0.629941,client3.log,0.3245,0.3969,0.3344,0.4244
20650,4,0.376839,0.623161,client4.log,0.281,0.3752,0.3359,0.5152
20700,0,0.368326,0.631674,client0.log,0.3546,0.3347,0.3832,0.4009
20700,1,0.371641,0.628359,client1.log,0.3038,0.3899,0.3371,0.4558
20700,2,0.368038,0.631962,client2.log,0.3588,0.348,0.3837,0.3816
20700,3,0.373029,0.626971,client3.log,0.4494,0.3107,0.4204,0.3117
20700,4,0.368846,0.631154,client4.log,0.3345,0.3452,0.3865,0.4092
20750,0,0.381187,0.618813,client0.log,0.4502,0.267,0.5117,0.2958
20750,1,0.367879,0.632121,client1.log,0.3961,0.3704,0.3598,0.3453
20750,2,0.374831,0.625169,client2.log,0.2976,0.4179,0.3109,0.4728
20750,3,0.368917,0.631083,client3.log,0.3801,0.3449,0.4121,0.3387
20750,4,0.374126,0.625874,client4.log,0.292,0.4051,0.3265,0.473
20800,0,0.379723,0.620277,client0.log,0.2765,0.4721,0.2916,0.4787
20800,1,0.367679,0.632321,client1.log,0.3508,0.3572,0.3659,0.3968
20800,2,0.374985,0.625015,client2.log,0.4359,0.2815,0.4555,0.3271
20800,3,0.368661,0.631339,client3.log,0.4065,0.3501,0.3781,0.3399
20800,4,0.368721,0.631279,client4.log,0.36,0.383,0.3274,0.4045
20850,0,0.368609,0.631391,client0.log,0.371,0.3687,0.3256,0.4092
20850,1,0.37558,0.62442,client1.log,0.2873,0.4364,0.3095,0.4691
20850,2,0.369034,0.630966,client2.log,0.3311,0.4185,0.3666,0.36
20850,3,0.368325,0.631675,client3.log,0.3656,0.393,0.3367,0.3779
20850,4,0.399584,0.600416,client4.log,0.6095,0.2559,0.498,0.235
20900,0,0.37071,0.62929,client0.log,0.423,0.3118,0.4177,0.3302
20900,1,0.367602,0.632398,client1.log,0.3902,0.3516,0.3809,0.3477
20900,2,0.367761,0.632239,client2.log,0.3772,0.3776,0.3646,0.3517
20900,3,0.376431,0.623569,client3.log,0.291,0.4266,0.3049,0.4832
20900,4,0.369711,0.630289,client4.log,0.4292,0.3502,0.3781,0.3213
20950,0,0.419879,0.580121,client0.log,0.6334,0.2375,0.6101,0.1986
20950,1,0.367581,0.632419,client1.log,0.382,0.3516,0.3865,0.3502
20950,2,0.368408,0.631592,client2.log,0.3479,0.3979,0.3438,0.384
20950,3,0.368243,0.631757,client3.log,0.3489,0.3764,0.352,0.3957
20950,4,0.370207,0.629793,client4.log,0.4392,0.372,0.3521,0.3174
21000,0,0.369279,0.630721,client0.log,0.402,0.3295,0.4107,0.335
21000,1,0.367499,0.632501,client1.log,0.3751,0.3911,0.3427,0.3611
21000,2,0.368787,0.631213,client2.log,0.3778,0.3519,0.4095,0.336
21000,3,0.383054,0.616946,client3.log,0.545,0.3247,0.4111,0.2515
21000,4,0.371811,0.628189,client4.log,0.4383,0.3342,0.4127,0.3021
21050,0,0.371156,0.628844,client0.log,0.3668,0.4494,0.2981,0.3703
21050,1,0.368431,0.631569,client1.log,0.3237,0.3659,0.3813,0.4029
21050,2,0.371301,0.628699,client2.log,0.4325,0.3552,0.3999,0.2976
21050,3,0.369556,0.630444,client3.log,0.3563,0.4233,0.3218,0.3769
21050,4,0.369258,0.630742,client4.log,0.3728,0.313,0.3935,0.3977
21100,0,0.372311,0.627689,client0.log,0.4587,0.3975,0.3336,0.2994
21100,1,0.368204,0.631796,client1.log,0.3405,0.3473,0.3887,0.3963
21100,2,0.371549,0.628451,client2.log,0.3249,0.4231,0.3124,0.4258
21100,3,0.368768,0.631232,client3.log,0.3912,0.3536,0.3323,0.398
21100,4,0.372701,0.627299,client4.log,0.2962,0.4328,0.3291,0.4327
21150,0,0.368311,0.631689,client0.log,0.3388,0.3903,0.3451,0.3991
21150,1,0.367594,0.632406,client1.log,0.3665,0.3529,0.3862,0.3647
21150,2,0.370618,0.629382,client2.log,0.2991,0.3991,0.3663,0.4181
21150,3,0.36994,0.63006,client3.log,0.3223,0.3911,0.342,0.4244
21150,4,0.414519,0.585481,client4.log,0.15,0.5565,0.3891,0.5624
21200,0,0.367918,0.632082,client0.log,0.3501,0.3581,0.3653,0.3981
21200,1,0.367345,0.632655,client1.log,0.3613,0.3625,0.3624,0.3832
21200,2,0.36826,0.63174,client2.log,0.3448,0.3523,0.3865,0.3894
21200,3,0.375812,0.624188,client3.log,0.3551,0.2749,0.4939,0.3793
21200,4,0.371393,0.628607,client4.log,0.4425,0.3473,0.3942,0.3015
21250,0,0.382861,0.617139,client0.log,0.2774,0.4996,0.2728,0.4816
21250,1,0.373674,0.626326,client1.log,0.3216,0.4365,0.292,0.4446
21250,2,0.370007,0.629993,client2.log,0.3278,0.4156,0.3304,0.4062
21250,3,0.369391,0.630609,client3.log,0.3282,0.3425,0.4045,0.4024
21250,4,0.368488,0.631512,client4.log,0.4026,0.3299,0.371,0.3704
21300,0,0.374547,0.625453,client0.log,0.4658,0.3081,0.4266,0.2977
21300,1,0.36798,0.63202,client1.log,0.3935,0.3504,0.3865,0.3415
21300,2,0.37287,0.62713,client2.log,0.4258,0.2961,0.4404,0.3291
21300,3,0.367796,0.632204,client3.log,0.3616,0.3597,0.3784,0.3715
21300,4,0.36845,0.63155,client4.log,0.3413,0.393,0.3463,0.3932
21350,0,0.368259,0.631741,client0.log,0.3327,0.3643,0.3706,0.4055
21350,1,0.388908,0.611092,client1.log,0.5544,0.2521,0.476,0.2732
21350,2,0.371319,0.628681,client2.log,0.3002,0.4008,0.3499,0.4344
21350,3,0.37149,0.62851,client3.log,0.4451,0.3172,0.3985,0.3251
21350,4,0.371612,0.628389,client4.log,0.3868,0.3055,0.4534,0.3408
21400,0,0.369033,0.630967,client0.log,0.4053,0.3526,0.3967,0.3215
21400,1,0.368367,0.631633,client1.log,0.4002,0.3873,0.3278,0.3581
21400,2,0.371222,0.628778,client2.log,0.3185,0.4257,0.3208,0.4199
21400,3,0.381526,0.618474,client3.log,0.5187,0.2857,0.4432,0.2786
21400,4,0.375377,0.624623,client4.log,0.3589,0.2884,0.5045,0.3497
21450,0,0.373596,0.626404,client0.log,0.4707,0.3429,0.3944,0.2864
21450,1,0.369417,0.630583,client1.log,0.3717,0.3883,0.3071,0.4105
21450,2,0.375418,0.624582,client2.log,0.2963,0.4403,0.3041,0.461
21450,3,0.375521,0.624479,client3.log,0.4095,0.3067,0.4864,0.2995
21450,4,0.376155,0.623845,client4.log,0.3837,0.2681,0.4921,0.3606
21500,0,0.374165,0.625835,client0.log,0.2979,0.4427,0.3094,0.4467
21500,1,0.368137,0.631863,client1.log,0.3561,0.4065,0.3347,0.3752
21500,2,0.378655,0.621345,client2.log,0.4849,0.2824,0.4514,0.2959
21500,3,0.367901,0.632099,client3.log,0.3715,0.3726,0.3787,0.3489
21500,4,0.36775,0.63225,client4.log,0.3908,0.3631,0.3597,0.3574
21550,0,0.371125,0.628875,client0.log,0.3048,0.4036,0.3383,0.4378
21550,1,0.368545,0.631455,client1.log,0.3502,0.3363,0.415,0.3726
21550,2,0.369569,0.630431,client2.log,0.3272,0.3993,0.3377,0.4141
21550,3,0.370498,0.629502,client3.log,0.3304,0.3925,0.3247,0.4344
21550,4,0.369458,0.630542,client4.log,0.3507,0.3298,0.4318,0.3656
21600,0,0.379419,0.620581,client0.log,0.2788,0.4903,0.2921,0.4565
21600,1,0.383621,0.616379,client1.log,0.2795,0.4812,0.2675,0.5063
21600,2,0.367942,0.632058,client2.log,0.3717,0.3815,0.3539,0.3647
21600,3,0.368406,0.631594,client3.log,0.4003,0.3509,0.3762,0.3463
21600,4,0.368135,0.631865,client4.log,0.3474,0.3704,0.356,0.3988
21650,0,0.367903,0.632097,client0.log,0.3633,0.3958,0.3429,0.3696
21650,1,0.384737,0.615263,client1.log,0.2482,0.4473,0.3045,0.539
21650,2,0.368168,0.631832,client2.log,0.3809,0.3477,0.3891,0.355
21650,3,0.367796,0.632204,client3.log,0.3646,0.3649,0.3778,0.3639
21650,4,0.367809,0.632191,client4.log,0.3433,0.3822,0.3621,0.3837
21700,0,0.369325,0.630675,client0.log,0.32,0.3896,0.3506,0.4171
21700,1,0.370348,0.629652,client1.log,0.3987,0.4139,0.2964,0.3724
21700,2,0.372807,0.627193,client2.log,0.4244,0.3205,0.4432,0.3032
21700,3,0.369455,0.630545,client3.log,0.3723,0.3216,0.422,0.3619
21700,4,0.377387,0.622613,client4.log,0.4157,0.2822,0.5013,0.3105
21750,0,0.372216,0.627784,client0.log,0.4353,0.315,0.4275,0.3111
21750,1,0.371386,0.628614,client1.log,0.4557,0.3358,0.398,0.296
21750,2,0.370306,0.629694,client2.log,0.4332,0.3437,0.3867,0.3176
21750,3,0.369159,0.630841,client3.log,0.3704,0.3376,0.422,0.3466
21750,4,0.369294,0.630706,client4.log,0.373,0.3225,0.4207,0.3609
21800,0,0.368324,0.631676,client0.log,0.3444,0.3439,0.4078,0.3772
21800,1,0.367407,0.632593,client1.log,0.359,0.3628,0.375,0.3728
21800,2,0.384522,0.615478,client2.log,0.3054,0.5252,0.248,0.4595
21800,3,0.368226,0.631774,client3.log,0.3772,0.3369,0.3816,0.3772
21800,4,0.374066,0.625934,client4.log,0.2904,0.4463,0.3216,0.438
21850,0,0.368303,0.631697,client0.log,0.3756,0.4072,0.3349,0.3555
21850,1,0.367549,0.632451,client1.log,0.383,0.3533,0.3725,0.3614
21850,2,0.375537,0.624463,client2.log,0.295,0.4514,0.3037,0.4522
21850,3,0.368151,0.631849,client3.log,0.3431,0.363,0.3866,0.3799
21850,4,0.371624,0.628376,client4.log,0.315,0.4148,0.3206,0.4361
21900,0,0.368692,0.631308,client0.log,0.3982,0.374,0.3808,0.3219
21900,1,0.369655,0.630345,client1.log,0.3851,0.3759,0.3036,0.4141
21900,2,0.373224,0.626776,client2.log,0.2837,0.4203,0.347,0.4419
21900,3,0.370746,0.629254,client3.log,0.3539,0.4523,0.3238,0.353
21900,4,0.380244,0.619756,client4.log,0.4403,0.2591,0.5037,0.3178
21950,0,0.374153,0.625847,client0.log,0.4665,0.312,0.4197,0.2984
21950,1,0.370716,0.629284,client1.log,0.4308,0.3084,0.4119,0.3317
21950,2,0.375115,0.624885,client2.log,0.2999,0.4513,0.302,0.4472
21950,3,0.370393,0.629607,client3.log,0.4347,0.3327,0.3887,0.3255
21950,4,0.367903,0.632097,client4.log,0.3499,0.3801,0.3547,0.3869
22000,0,0.371944,0.628056,client0.log,0.452,0.3655,0.3801,0.2902
22000,1,0.368043,0.631957,client1.log,0.3778,0.3687,0.331,0.3947
22000,2,0.369773,0.630227,client2.log,0.3563,0.3173,0.4233,0.3822
22000,3,0.371074,0.628926,client3.log,0.4551,0.351,0.3609,0.3172
22000,4,0.369761,0.630239,client4.log,0.3583,0.3918,0.3121,0.4168
22050,0,0.369132,0.630868,client0.log,0.3994,0.3293,0.4084,0.3395
22050,1,0.372718,0.627282,client1.log,0.4222,0.2963,0.4485,0.3239
22050,2,0.368579,0.631421,client2.log,0.3429,0.3958,0.343,0.3926
22050,3,0.369174,0.630826,client3.log,0.3296,0.3713,0.3564,0.4194
22050,4,0.369253,0.630747,client4.log,0.3625,0.4297,0.3414,0.3434
22100,0,0.372205,0.627795,client0.log,0.3079,0.4402,0.3168,0.424
22100,1,0.368218,0.631782,client1.log,0.4056,0.3621,0.3704,0.3347
22100,2,0.368654,0.631346,client2.log,0.3261,0.3898,0.3706,0.388
22100,3,0.367818,0.632182,client3.log,0.3686,0.3619,0.3773,0.3634
22100,4,0.367987,0.632013,client4.log,0.3959,0.3521,0.3561,0.3678
22150,0,0.368686,0.631314,client0.log,0.3211,0.3681,0.3932,0.3924
22150,1,0.367495,0.632505,client1.log,0.3528,0.3574,0.3746,0.3851
22150,2,0.371012,0.628988,client2.log,0.3178,0.425,0.3261,0.4152
22150,3,0.367815,0.632185,client3.log,0.3739,0.3567,0.372,0.3687
22150,4,0.368694,0.631306,client4.log,0.3873,0.3459,0.4051,0.3364
22200,0,0.37267,0.62733,client0.log,0.2794,0.3786,0.3866,0.446
